id,set,category,best,second,mean15,cut,ok,kw_rank
q008,golden_set_50.jsonl,enumeration,5.325722694396973,3.8170108795166016,1.9315332372983296,False,True,2
q009,golden_set_50.jsonl,reasoning,4.912439823150635,3.4049344062805176,0.351018151640892,False,True,1
q010,golden_set_50.jsonl,direct_fact,5.561311721801758,4.711393356323242,-0.006310834487279256,False,True,1
q011,golden_set_50.jsonl,enumeration,4.215755462646484,3.473926544189453,0.8393383274475733,False,True,3
q012,golden_set_50.jsonl,direct_fact,3.7207534313201904,3.687406539916992,-0.03698815107345581,False,True,1
q013,golden_set_50.jsonl,enumeration,4.99862813949585,4.5971598625183105,1.603983034690221,False,True,1
q014,golden_set_50.jsonl,reasoning,0.22836516797542572,-1.0193417072296143,-7.463756101330121,False,True,1
q015,golden_set_50.jsonl,direct_fact,7.147210597991943,5.77440071105957,1.2968080600102743,False,True,1
q016,golden_set_50.jsonl,reasoning,6.533077716827393,5.798713684082031,4.332380978266398,False,True,2
q017,golden_set_50.jsonl,direct_fact,6.1517744064331055,1.7391865253448486,-7.81912104288737,False,True,1
q018,golden_set_50.jsonl,reasoning,8.418689727783203,8.197549819946289,5.277687692642212,False,True,1
q019,golden_set_50.jsonl,out_of_corpus,-3.98898983001709,-8.174283027648926,-9.466394488016764,True,True,
q020,golden_set_50.jsonl,out_of_corpus,-6.547511100769043,-7.993268013000488,-9.667207845052083,True,True,
q021,golden_set_50.jsonl,enumeration,5.359165668487549,5.221304893493652,2.649383596579234,False,True,2
q022,golden_set_50.jsonl,enumeration,5.927926540374756,5.53774356842041,-0.29735296790798504,False,True,1
q023,golden_set_50.jsonl,enumeration,5.321478843688965,1.2403192520141602,-6.200400304794312,False,True,1
q024,golden_set_50.jsonl,enumeration,5.215361595153809,3.8310513496398926,-3.8279498716195426,False,True,1
q025,golden_set_50.jsonl,direct_fact,-1.2225289344787598,-7.516026496887207,-9.768780676523845,False,True,1
q026,golden_set_50.jsonl,reasoning,6.932424068450928,3.2112059593200684,0.8937595799565315,False,True,1
q027,golden_set_50.jsonl,enumeration,-1.7969071865081787,-3.364262342453003,-6.632120291392009,False,True,4
q028,golden_set_50.jsonl,direct_fact,0.5525375604629517,0.5012941360473633,-1.4933728198210399,False,True,10
q029,golden_set_50.jsonl,reasoning,2.6616241931915283,0.9153541326522827,-1.5312954982121785,False,True,5
q030,golden_set_50.jsonl,reasoning,4.183767795562744,-6.0191650390625,-9.032090346018473,False,True,1
q031,golden_set_50.jsonl,direct_fact,5.806474685668945,1.624495506286621,-3.790528480211894,False,True,1
q032,golden_set_50.jsonl,enumeration,2.878047227859497,1.9806528091430664,-4.984641536076864,False,True,2
q033,golden_set_50.jsonl,direct_fact,6.264740943908691,1.5138297080993652,-5.99195753733317,False,True,1
q034,golden_set_50.jsonl,enumeration,4.441214561462402,0.022910628467798233,-3.2558242457608384,False,True,1
q035,golden_set_50.jsonl,reasoning,6.919189453125,5.677165508270264,2.0397511263688406,False,True,1
q036,golden_set_50.jsonl,direct_fact,4.329382419586182,0.4065215587615967,-7.063352235158285,False,True,1
q037,golden_set_50.jsonl,direct_fact,8.227934837341309,6.120718955993652,4.1629497369130455,False,True,1
q038,golden_set_50.jsonl,reasoning,6.84490966796875,0.7202801704406738,-2.3208430846532186,False,True,1
q039,golden_set_50.jsonl,reasoning,1.3686580657958984,-0.2819387912750244,-6.556075954437256,False,True,1
q040,golden_set_50.jsonl,enumeration,3.0661439895629883,0.03899703174829483,-4.392706043024858,False,True,1
q041,golden_set_50.jsonl,enumeration,5.648510456085205,3.2744812965393066,1.9710726348062357,False,True,3
q042,golden_set_50.jsonl,reasoning,7.7663044929504395,1.7794100046157837,-3.0973114411036176,False,True,1
q043,golden_set_50.jsonl,direct_fact,5.326657295227051,3.7078042030334473,-0.3874036764105161,False,True,1
q044,golden_set_50.jsonl,multi_hop,2.954470634460449,1.3434885740280151,-1.3799619674682617,False,True,2
q045,golden_set_50.jsonl,multi_hop,2.3004493713378906,2.158116340637207,-1.836600482960542,False,True,5
q046,golden_set_50.jsonl,multi_hop,1.9969674348831177,1.5735865831375122,-3.8147521490852037,False,True,2
q047,golden_set_50.jsonl,multi_hop,0.6366050243377686,0.04728260636329651,-3.2872621456782025,False,True,1
q048,golden_set_50.jsonl,out_of_corpus,-2.685126781463623,-2.957557201385498,-6.924658139546712,True,True,
q049,golden_set_50.jsonl,out_of_corpus,-10.665491104125977,-10.732426643371582,-11.13749745686849,True,True,
q050,golden_set_50.jsonl,out_of_corpus,-3.27569580078125,-6.8132100105285645,-8.87376257578532,True,True,
